tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt3254016,tvSeries,The Lady with the Black Veil,La dama velata,0,2015,2015,55,Drama,6.9,347
tt32542096,tvSeries,Demon Lord 2099,Maô 2099,0,2024,,,"Action, Animation, Drama",7.0,424
tt32542539,tvMiniSeries,Four Kings,Four Kings,0,2024,2024,,Sport,8.3,319
tt32542889,tvSeries,Boka Bakshote Bondi,Boka Bakshote Bondi,0,2024,,,,6.8,42
tt32543662,tvSeries,Våre beste år,Våre beste år,0,2024,,,Drama,6.6,232
tt32544154,tvMiniSeries,Fated at First Sight,Fated at First Sight,0,2024,2024,120,"Fantasy, Horror, Romance",8.6,61
tt32544507,tvSeries,The Creep Tapes,The Creep Tapes,0,2024,,25,Horror,6.8,1395
tt3254928,tvSeries,Emma Approved,Emma Approved,0,2013,,,Comedy,8.1,764
tt32549305,tvMiniSeries,Fixer Upper: The Lakehouse,Fixer Upper: The Lakehouse,0,2024,2024,,Reality-TV,6.8,74
tt3255004,tvSeries,Addicted to Pleasure,Addicted to Pleasure,0,2012,,,Documentary,7.7,68
tt32550272,tvSeries,Medaka Kuroiwa Is Impervious to My Charms,Kuroiwa Medaka ni Watashi no Kawaî ga Tsûjinai,0,2025,,,"Animation, Comedy, Romance",8.4,108
tt32551602,tvMiniSeries,2024 UEFA European Football Championship,UEFA Euro 2024,0,2024,2024,,Sport,7.0,127
tt32551794,tvSeries,The Boyfriend,Bôifurendo,0,2024,,50,"Reality-TV, Romance",7.8,1331
tt32551951,tvMiniSeries,Guga by Kuerten,Guga por Kuerten,0,2024,2024,,"Biography, Documentary, Sport",7.8,145
tt32552529,tvSeries,Pseudo Harem,Giji Hâremu,0,2024,2024,24,"Animation, Comedy, Romance",7.2,686
tt32552817,tvMiniSeries,Final Call for Love,Final Call for Love,0,2024,,,Drama,7.4,267
tt32553241,tvSeries,Ultimate Self-Defense Championship,Ultimate Self-Defense Championship,0,2023,,,"Game-Show, Reality-TV",8.5,133
tt3255384,tvSeries,Up Late with Alec Baldwin,Up Late with Alec Baldwin,0,2013,2013,,Talk-Show,5.4,24
tt3255602,tvSeries,Access 360° World Heritage,Access 360° World Heritage,0,2012,,,Documentary,6.7,26
tt32557328,tvSeries,Oppdrag Europa,Oppdrag Europa,0,2024,,,"Documentary, Reality-TV",6.3,84
tt3255862,tvSeries,VS Arashi,VS Arashi,0,2008,2020,31,Game-Show,8.7,91
tt32560033,tvSeries,Don't Even,Don't Even,0,2024,,,Drama,6.5,109
tt32560063,tvSeries,Slaycation,Slaycation,0,2024,,42,Reality-TV,8.3,60
tt32561277,tvMiniSeries,Interview,Interview,0,2016,,,Drama,6.7,15
tt32561346,tvMiniSeries,Becoming My Ex's Mother-In-Law,Becoming My Ex's Mother-In-Law,0,2024,2024,,"Drama, Romance, Short",8.0,61
tt32562643,tvSeries,Protivostoyanie,Protivostoyanie,0,2024,2024,55,"Crime, Drama, Mystery",5.8,85
tt32563122,tvSeries,Sisterhood,Sisterhood,0,2024,,,Comedy,7.6,686
tt3257166,tvSeries,Black Bullet,Black Bullet,0,2014,2014,25,"Action, Animation, Mystery",6.8,3398
tt32575983,tvSeries,Animatic Battle,Animatic Battle,0,2024,,,"Animation, Comedy",8.6,57
tt32576014,tvMiniSeries,Ayaka-chan wa Hiroko-senpai ni Koishiteru,Ayaka-chan wa Hiroko-senpai ni Koishiteru,0,2024,2024,,"Comedy, Drama, Romance",7.5,187
tt32579828,tvMiniSeries,Tor,Tor,0,2024,2024,,"Crime, Documentary",8.1,119
tt32579866,tvSeries,Bogus Skill 'Fruitmaster': About That Time I Became Able to Eat Unlimited Numbers of Skill Fruits (That Kill You),"Hazure Sukiru ""Kinomi Masutâ"" ~Sukiru no Mi (Tabetara Shinu) wo Mugen ni Taberareru Yô ni Natta Ken ni Tsuite~",0,2024,,,"Action, Adventure, Animation",6.7,114
tt32580997,tvSeries,Fundamental Paper Education,Fundamental Paper Education,0,2024,,,Animation,8.0,63
tt32581027,tvSeries,Ubel Blatt,Übel Blatt~Yûberu Buratto~,0,2024,,23,"Action, Adventure, Animation",7.9,77
tt32581094,tvMiniSeries,Hells Angels: Kingdom Come,Hells Angels: Kingdom Come,0,2024,2024,,"Crime, Documentary, History",7.0,56
tt32581509,tvSeries,Tokyo Override,Tokyo Override,0,2024,,25,"Action, Adventure, Animation",6.3,369
tt32582780,tvSeries,Godzilla: Lord of the Galaxy,Godzilla: Lord of the Galaxy,0,2020,,25,"Action, Adventure, Animation",7.9,11
tt32586038,tvMiniSeries,Love Sea,Love Sea,0,2024,2024,,Drama,7.4,451
tt32589989,tvMiniSeries,OceanXplorers,OceanXplorers,0,2024,,,"Adventure, Documentary",7.1,285
tt32590226,tvSeries,Laughter Chefs Unlimited Entertainment,Laughter Chefs Unlimited Entertainment,0,2024,2025,60,"Comedy, Game-Show, Reality-TV",9.0,607
tt3259224,tvSeries,Haunting: Australia,Haunting: Australia,0,2014,,,Reality-TV,5.6,137
tt32592756,tvSeries,Sakuna: Of Rice and Ruin,Tensui no Sakuna-hime,0,2024,2024,24,"Action, Adventure, Animation",6.2,95
tt32598158,tvMiniSeries,Moon Girl and Devil Dinosaur: Moon Girl's Lab,Moon Girl and Devil Dinosaur: Moon Girl's Lab,0,2024,2024,2,"Animation, Family, Music",6.5,43
tt32598408,tvMiniSeries,The Fall: Skydive Murder Plot,The Fall: Skydive Murder Plot,0,2024,2024,139,"Documentary, Drama",6.6,226
tt3260472,tvMiniSeries,"Big Time in Hollywood, FL","Big Time in Hollywood, FL",0,2015,2015,22,Comedy,7.8,1858
tt32607270,tvSeries,Me,Me,0,2024,,,Adventure,5.7,556
tt32608335,tvSeries,Receiver,Receiver,0,2024,,60,"Documentary, Sport",7.8,1652
tt32611453,tvMiniSeries,Unlock Your Love,Unlock Your Love,0,2024,,,"Comedy, Drama, Romance",6.0,116
tt32611496,tvMiniSeries,Apocalypse: Les débarquements,Apocalypse: Les débarquements,0,2024,2024,,"Documentary, History, War",8.7,45
tt3261308,tvSeries,Boomers,Boomers,0,2014,2016,28,Comedy,7.0,621
tt32613410,tvMiniSeries,Archivo Negro: Sombras del Crimen,Archivo Negro: Sombras del Crimen,0,2024,2024,,"Crime, Documentary",4.4,14
tt32614039,tvSeries,Industry,Industry,0,2024,,,Drama,6.4,204
tt3262006,tvSeries,Katie Chats,Katie Chats,0,2011,2015,,Talk-Show,4.6,189
tt32622434,tvSeries,Alien Encounters: Fact or Fiction,Alien Encounters: Fact or Fiction,0,2024,,,Reality-TV,5.4,118
tt3262294,tvSeries,Sindjelici,Sindjelici,0,2013,2019,,Comedy,5.8,581
tt32623398,tvMiniSeries,Violent Earth,Violent Earth,0,2024,2024,60,Documentary,7.7,94
tt32625029,tvSeries,LOL: Last One Laughing Philippines,LOL: Last One Laughing Philippines,0,2024,2024,,"Comedy, Reality-TV",6.3,42
tt32626768,tvSeries,It's Time for the,It's Time for the,0,2023,,,Animation,8.6,14
tt3263530,tvSeries,Horror Hotel,Horror Hotel,0,2013,,120,"Comedy, Drama, Fantasy",7.6,134
tt32637850,tvSeries,Snow White's Revenge,Seukaendeul,0,2024,,40,"Drama, Mystery, Romance",7.6,35
tt32638141,tvMiniSeries,Star Wars: Fun with Nubs,Star Wars: Fun with Nubs,0,2024,,1,Animation,5.8,27
tt3263968,tvSeries,Countdown to Murder,Countdown to Murder,0,2013,,60,"Crime, Documentary",7.5,68
tt32639706,tvSeries,Blue Box,Ao no Hako,0,2024,,,"Animation, Comedy, Romance",7.9,2010
tt32641589,tvMiniSeries,Sunset Vibes,Sunset Vibes,0,2024,2024,50,"Drama, Romance",6.0,214
tt32643661,tvMiniSeries,Gravitation: Lyrics of Love,Gravitation: Lyrics of Love,0,1999,1999,,Animation,6.2,9
tt32644414,tvSeries,Commander Karan Saxena,Commander Karan Saxena,0,2024,,,"Action, Thriller",5.5,1436
tt32644434,tvMiniSeries,Next to You,Contre Toi,0,2024,2024,,"Drama, Romance, Thriller",5.4,33
tt32645347,tvSeries,Sin City Tow,Sin City Tow,0,2024,2024,,Reality-TV,6.8,87
tt32645928,tvSeries,Delico's Nursery,Delico's Nursery,0,2024,,,"Animation, Fantasy, Mystery",6.0,131
tt3264772,tvSeries,Min arhizeis ti mourmoura,Min arhizeis ti mourmoura,0,2013,2024,45,Comedy,7.4,1315
tt3264836,tvSeries,"You, Me & Them","You, Me & Them",0,2013,2015,,Comedy,7.0,372
tt32651187,tvSeries,James May and the Dull Men,James May and the Dull Men,0,2024,,60,Reality-TV,7.4,119
tt32654655,tvSeries,Freddy Fazbears Pizza,Freddy Fazbears Pizza,0,2024,,,"Animation, Comedy",7.0,12
tt32658149,tvSeries,September 3rd,Trete sentyabrya,0,2024,2024,24,"Comedy, Music",5.6,64
tt32658626,tvSeries,My Name Is Gabriel,My Name Is Gabriel,0,2024,,,Reality-TV,9.0,106
tt32658697,tvSeries,Goodbye,Gudbay,0,2024,2024,25,Comedy,2.9,146
tt3266574,tvMiniSeries,Alguien Más,Alguien Más,0,2013,2013,,"Comedy, Romance",7.8,102
tt32678729,tvSeries,The Proof Is Out There: Alien Edition,The Proof Is Out There: Alien Edition,0,2024,,,Documentary,6.7,31
tt32679129,tvSeries,Kill Me Love Me,Chun Hua Yan,0,2024,,,Drama,7.4,336
tt3268200,tvMiniSeries,The Sixties,The Sixties,0,2014,2014,42,"Documentary, History",8.4,1704
tt32696894,tvSeries,Murder at the Motel,Murder at the Motel,0,2024,,,,7.3,33
tt3269748,tvSeries,Rãmâi cu mine,Rãmâi cu mine,0,2013,,,"Drama, Romance",7.5,293
tt3270936,tvMiniSeries,Stephen Fry: Out There,Stephen Fry: Out There,0,2013,2013,60,Documentary,8.0,646
tt3271372,tvSeries,All at Sea,All at Sea,0,2013,2015,28,"Comedy, Family",7.4,113
tt3272076,tvSeries,The World of Steam,The World of Steam,0,2013,,,Sci-Fi,5.5,22
tt3272288,tvSeries,Lilla spöket Laban,Lilla spöket Laban,0,2006,2009,7,"Animation, Family",7.1,47
tt32729607,tvSeries,Pill,Pill,0,2024,,,Crime,7.9,5702
tt32729968,tvMiniSeries,The Call Boy I Met in Paris,The Call Boy I Met in Paris,0,2024,2024,1,Romance,6.5,515
tt32740307,tvSeries,Chastity High,Renai Batoru Rowaiyaru,0,2024,2024,50,"Drama, Romance",6.5,513
tt32741637,tvSeries,I'm Getting Married to a Girl I Hate in My Class,Kurasu no Daikirai na Joshi to Kekkon Suru Koto ni Natta.,0,2025,,,"Animation, Comedy, Romance",7.4,190
tt32741928,tvSeries,Gentleman,Gentleman,0,2024,,,"Action, Crime, Drama",8.2,231
tt32751666,tvSeries,Piligrim,Piligrim,0,2024,,8,"Adventure, Animation, Drama",7.5,8
tt32751895,tvSeries,2024-2025 UEFA Champions League,2024-2025 UEFA Champions League,0,2024,2025,,Sport,8.9,11
tt3275212,tvSeries,Jim Henson's Creature Shop Challenge,Jim Henson's Creature Shop Challenge,0,2014,2014,,Reality-TV,8.0,618
tt32752766,tvMiniSeries,Suranne Jones: Investigating Witch Trials,Suranne Jones: Investigating Witch Trials,0,2024,2024,47,"Documentary, History",6.6,62
tt3275400,tvSeries,Caper,Caper,0,2014,2014,,Comedy,7.6,212
tt32756286,tvSeries,Farmhouse Fixer: Camp Revamp,Farmhouse Fixer: Camp Revamp,0,2024,2024,,Reality-TV,7.2,53
tt3275706,tvSeries,La Viuda Negra,La Viuda Negra,0,2014,2016,,"Crime, Drama",7.1,301
tt32758825,tvMiniSeries,Dirty Pop: The Boy Band Scam,Dirty Pop: The Boy Band Scam,0,2024,2024,45,"Crime, Documentary",6.5,4092
tt32758863,tvSeries,Century of Love,Century of Love,0,2024,2024,,"Action, Drama, Romance",7.8,494
tt3276008,tvMiniSeries,De prooi,De prooi,0,2013,2013,50,Drama,7.2,211
tt32761125,tvSeries,The New Norm,The New Norm,0,2024,,3,"Animation, Comedy",1.2,1248
tt32764092,tvSeries,Resurrected Rides,Resurrected Rides,0,2024,,40,Reality-TV,6.0,385
tt32765632,tvMiniSeries,The Back of the Unwanted Bride,The Back of the Unwanted Bride,0,2024,,73,Drama,6.7,138
tt32766897,tvSeries,Ranma ½,Ranma ½,0,2024,,23,"Action, Adventure, Animation",7.9,2186
tt32767036,tvSeries,Battle in the Box,Battle in the Box,0,2024,,,Comedy,6.6,56
tt32775546,tvMiniSeries,My Secret Agent Husband,My Secret Agent Husband,0,2024,,,Comedy,7.4,571
tt3277592,tvSeries,The Girl with the Indian Emerald,Das Mädchen mit dem indischen Smaragd,0,2013,,180,"Adventure, Romance",6.8,96
tt3277670,tvSeries,The Moaning of Life,The Moaning of Life,0,2013,2015,44,"Adventure, Comedy, Reality-TV",8.1,6778
tt32777999,tvSeries,Deti peremen,Deti peremen,0,2024,2025,60,"Crime, Drama",5.7,223
tt32787481,tvSeries,The Rebound,The Rebound,0,2024,2024,,"Drama, Romance, Sport",7.4,214
tt3278860,tvSeries,Sports Life Stories,Sports Life Stories,0,2012,,,"Biography, Documentary, Sport",6.9,14
tt32792180,tvSeries,Tres Acordes,Tres Acordes,0,2009,,,"Animation, Comedy, Drama",7.9,13
tt32792277,tvSeries,Slay the Gods,Zhan Shen: Fanchen Shenyu,0,2024,,30,"Action, Adventure, Animation",8.3,139
tt32792567,tvSeries,Bijoya,Bijoya,0,2024,,,Thriller,7.0,78
tt32792739,tvSeries,Yakuza Fiancé: Raise wa Tanin ga Ii,Raise wa Tanin ga Ii,0,2024,,,"Animation, Crime, Drama",7.1,509
tt3279494,tvSeries,@midnight,@midnight,0,2013,2017,30,"Comedy, Game-Show",7.7,2254
tt32801156,tvSeries,Flower and Asura,"Hana wa Saku, Shura no Gotoku",0,2025,,,"Animation, Drama",7.5,25
tt32801259,tvSeries,Getting Lost with Erin French,Getting Lost with Erin French,0,2024,,,Reality-TV,8.8,46
tt3280150,tvMiniSeries,The Heavy Water War: Stopping Hitler's Atomic Bomb,Kampen om tungtvannet,0,2015,2015,45,"Drama, History, War",7.9,8019
tt32809108,tvSeries,My Ghost Friend,My Ghost Friend,0,2022,,1,"Animation, Comedy, Short",8.2,25
tt32809315,tvSeries,Aapka Apna Zakir,Aapka Apna Zakir,0,2024,2024,,Comedy,6.3,299
tt32809355,tvMiniSeries,Ángel Di María: Breaking Down the Wall,Ángel Di María: Romper la pared,0,2024,2024,60,"Biography, Documentary, Sport",7.8,566
tt3280972,tvSeries,Bigfoot Files,Bigfoot Files,0,2013,,,Documentary,6.6,123
tt32810545,tvSeries,Loop 11:47,Loop 11:47,0,2024,2024,,"Comedy, Sci-Fi, Thriller",7.4,117
tt32812118,tvSeries,I'll Become a Villainess Who Goes Down in History,Rekishi ni Nokoru Akujo ni Naru zo,0,2024,,24,"Animation, Comedy, Fantasy",6.8,479
tt3281320,tvMiniSeries,The Hollywood Reporter Roundtables,The Hollywood Reporter Roundtables,0,2013,2023,56,Talk-Show,5.9,49
tt32813639,tvMiniSeries,King of Zanzibar,King of Zanzibar,0,2024,,53,Documentary,6.6,141
tt32813736,tvSeries,The Beginning of the Sea,Umi no hajimari,0,2024,,,Drama,8.1,141
tt32813751,tvSeries,Takara's Treasure,Takara no vidro,0,2024,2024,24,Romance,7.5,429
tt3281630,tvSeries,Step Dave,Step Dave,0,2014,2015,43,"Comedy, Romance",7.4,445
tt3281646,tvMiniSeries,"The African Americans: Many Rivers to Cross with Henry Louis Gates, Jr.","The African Americans: Many Rivers to Cross with Henry Louis Gates, Jr.",0,2013,2013,,Documentary,8.7,299
tt3281796,tvSeries,Power,Power,0,2014,2020,60,"Crime, Drama",8.1,54519
tt3282072,tvSeries,Barna Hedenhös uppfinner julen,Barna Hedenhös uppfinner julen,0,2013,2013,15,Family,6.8,391
tt32821057,tvMiniSeries,"Teen Torture, Inc.",Teen Torture Inc.,0,2024,2024,,"Crime, Documentary",7.0,2968
tt3282216,tvSeries,Jungle Beat,Jungle Beat,0,2003,,5,"Adventure, Animation, Comedy",7.0,125
tt32827574,tvSeries,Kabhi Main Kabhi Tum,Kabhi Main Kabhi Tum,0,2024,2024,,Drama,9.0,3791
tt32828209,tvMiniSeries,Are You Sure?!,Are You Sure?!,0,2024,,,"Adventure, Documentary, Family",8.9,8273
tt32828581,tvSeries,Spent,Spent,0,2024,,,Comedy,6.7,409
tt32831881,tvSeries,4 Minutes,4 Minutes,0,2024,2024,,"Action, Drama, Romance",7.6,644
tt32832359,tvSeries,Ibiza Narcos,Ibiza Narcos,0,2024,2024,,Crime,6.2,109
tt32832412,tvSeries,"Anyway, I'm Falling in Love with You","Douse, Koishite Shimaunda.",0,2025,,,"Animation, Drama, Romance",6.0,13
tt32832421,tvSeries,How I Attended an All-Guy's Mixer,Gôkon ni Ittara Onna ga Inakatta Hanashi,0,2024,,,"Animation, Comedy, Romance",6.9,153
tt32832426,tvSeries,I Hear the Sunspot,Hidamari ga kikoeru,0,2024,2024,,"Drama, Romance",8.0,667
tt32832431,tvSeries,A Terrified Teacher at Ghoul School!,Yôkai Gakkô no Sensei Hajimemashita!,0,2024,,,"Animation, Comedy, Fantasy",6.9,89
tt32832433,tvSeries,Tôhai ~Ura Rêto Mâjan Tôhai Roku~,Tôhai ~Ura Rêto Mâjan Tôhai Roku~,0,2024,,,"Animation, Drama, Sport",6.4,23
tt32832434,tvSeries,TsumaSho: If My Wife Becomes an Elementary School Student.,"Tsuma, Shôgakusei ni Naru.",0,2024,,,"Animation, Comedy, Drama",7.2,170
tt32832435,tvSeries,"Good Bye, Dragon Life.","Sayônara Ryûsei, Konnichiha Jinsei",0,2024,,,"Action, Adventure, Animation",6.1,331
tt32832439,tvSeries,Dahlia in Bloom: Crafting a Fresh Start with Magical Tools,Madôgushi Dariya wa Utsumukanai,0,2024,,24,"Animation, Comedy, Fantasy",6.1,181
tt32832441,tvSeries,Dungeon People,Danjon no Naka no Hito,0,2024,,25,"Adventure, Animation, Comedy",6.7,172
tt32832561,tvMiniSeries,In Cold Water: The Shelter Bay Mystery,In Cold Water: The Shelter Bay Mystery,0,2024,2024,40,"Crime, Documentary",5.9,205
tt32832648,tvSeries,Tribhuvan Mishra CA Topper,Tribhuvan Mishra CA Topper,0,2024,,60,"Comedy, Crime, Drama",7.0,3506
tt3283594,tvMiniSeries,Five Days at Memorial,Five Days at Memorial,0,2022,2022,47,"Biography, Drama",7.7,15391
tt32840498,tvSeries,Good Partner,Gutpateuneo,0,2024,,70,"Comedy, Crime, Drama",7.8,438
tt3284102,tvMiniSeries,The Prime Minister and I,Chongriwa Na,0,2013,2014,,"Drama, Romance",6.8,463
tt32843197,tvSeries,Blue Moment,Blue Moment,0,2024,,54,"Adventure, Drama, Mystery",8.5,70
tt32843606,tvMiniSeries,The Yara Gambirasio Case: Beyond Reasonable Doubt,The Yara Gambirasio Case: Beyond Reasonable Doubt,0,2024,2024,50,"Crime, Documentary",6.8,1742
tt32844085,tvMiniSeries,The Black Widower: The Six Wives of Thomas Randolph,The Black Widower: The Six Wives of Thomas Randolph,0,2024,2024,,"Crime, Documentary",6.5,3063
tt32844134,tvSeries,"Checo Pérez: ¡No te rindas, cabr#n!","Checo Pérez: ¡No te rindas, cabr#n!",0,2024,,,Documentary,6.9,39
tt3284442,tvSeries,Torres y Reyes,Torres y Reyes,0,2013,2020,,Talk-Show,5.9,20
tt32848814,tvMiniSeries,Baby Walkure Everyday!,Baby Walkure Everyday!,0,2024,2024,,"Action, Comedy, Crime",8.3,58
tt32851042,tvSeries,I Saw You in My Dream,I Saw You in My Dream,0,2024,2024,,Drama,7.0,135
tt32856718,tvSeries,Beheneko: The Elf-Girl's Cat is Secretly an S-Ranked Monster!,"S-ranku Monsutâ no ""Behîmosu"" Dakedo, Neko to Machigawarete Erufu Musume no Kishi (Petto) Toshite Kurashitemasu",0,2024,,,"Action, Adventure, Animation",7.9,73
tt32856801,tvSeries,Blue Exorcist -The Blue Night Saga-,Ao no ekusoshisuto: Yosuga-hen,0,2025,,,"Action, Animation, Fantasy",8.1,24
tt32863895,tvSeries,The Stories of Girls Who Couldn't Be Magicians,Mahôtsukai ni Narenakatta Onnanoko no Hanashi.,0,2024,,,"Animation, Drama, Fantasy",6.6,51
tt32864316,tvSeries,Fate/strange Fake,Fate/strange Fake,0,2024,,,"Action, Adventure, Animation",8.6,101
tt3286690,tvSeries,The Twenty-Eight Hits for Laughs,The Twenty-Eight Hits for Laughs,0,2011,2019,,"Animation, Comedy",7.2,35
tt3286728,tvSeries,Neo Magazin,Neo Magazin,0,2013,2019,45,"Comedy, News",7.8,1445
tt3286844,tvSeries,First Footprints,First Footprints,0,2013,2013,228,Documentary,8.6,99
tt32868688,tvSeries,Stucky,Stucky,0,2024,,,Crime,7.2,73
tt32869199,tvSeries,The Summit,The Summit,0,2024,,,"Adventure, Game-Show, Reality-TV",5.2,390
tt32869282,tvSeries,Asia,Asia,0,2024,,,Documentary,8.6,329
tt32872544,tvSeries,I Was Actually There,I Was Actually There,0,2024,,,Documentary,8.3,21
tt32872785,tvSeries,Scamala: Kamala Harris Unmasked,Scamala: Kamala Harris Unmasked,0,2024,,,Documentary,6.2,181
tt32875185,tvSeries,Dance Moms: A New Era,Dance Moms: A New Era,0,2024,,,Reality-TV,4.9,135
tt32880925,tvSeries,Siyah Kalp,Siyah Kalp,0,2024,,,Drama,6.0,422
tt32881541,tvSeries,Charlie Hustle & the Matter of Pete Rose,Charlie Hustle & the Matter of Pete Rose,0,2024,2024,,"Documentary, Sport",7.5,541
tt3288518,tvSeries,Younger,Younger,0,2015,2021,22,"Comedy, Romance",7.8,26312
tt32889222,tvSeries,Medina: The Celebrity Scammer,Medina: El estafador de famosos,0,2024,,,"Comedy, Documentary",6.2,303
tt32889672,tvSeries,Romance in the House,Gajok X Melo,0,2024,2024,60,"Drama, Romance",6.7,943
tt3289378,tvSeries,A Billion to One,A Billion to One,0,2017,,45,Drama,6.8,62
tt32896333,tvSeries,No One Will Miss Us,Nadie nos va a extrañar,0,2024,,30,Drama,8.3,1619
tt32896732,tvSeries,One Weeks,One Weeks,0,2024,2024,40,Comedy,8.7,20
tt32897271,tvSeries,Blue Ribbon Baking Championship,Blue Ribbon Baking Championship,0,2024,,,Reality-TV,6.7,319
tt32897486,tvSeries,Small Town Setup,Small Town Setup,0,2025,,50,Game-Show,5.4,15
tt32897800,tvSeries,Fat Joe Talks,Fat Joe Talks,0,2024,,,Talk-Show,5.7,31
tt32902889,tvSeries,Shaun Micallef's Eve of Destruction,Shaun Micallef's Eve of Destruction,0,2024,,,Talk-Show,6.2,39
tt32903794,tvSeries,Ruangguru Clash of Champions,Ruangguru Clash of Champions,0,2024,,40,"Game-Show, Reality-TV",8.3,210
tt32907224,tvSeries,Finding Mr. Christmas,Finding Mr. Christmas,0,2024,,,Romance,6.9,166
tt3291152,tvSeries,The Legal Wife,The Legal Wife,0,2014,2014,,"Crime, Drama, Family",7.4,88
tt32914942,tvSeries,Serendipity's Embrace,U-yeon-il-kka,0,2024,,70,"Comedy, Drama, Romance",7.3,1072
tt32915533,tvMiniSeries,Miriam Margolyes: Impossibly Australian,Miriam Margolyes: Impossibly Australian,0,2024,2024,,Documentary,8.0,31
tt32915599,tvMiniSeries,The Parrot Show,The Parrot Show,0,2024,,,Short,7.5,6
tt32918073,tvMiniSeries,2024 Republican National Convention,2024 Republican National Convention,0,2024,2024,,News,4.9,38
tt32919055,tvSeries,RuPaul's Drag Race Global All Stars,RuPaul's Drag Race Global All Stars,0,2024,,50,"Game-Show, Reality-TV",4.0,2801
tt32919967,tvSeries,No Way Out: The Roulette,No Way Out: The Roulette,0,2024,,,"Action, Crime, Mystery",6.7,390
tt3292510,tvSeries,Futurescape with James Woods,Futurescape with James Woods,0,2013,,,Documentary,8.2,195
tt3292726,tvSeries,Tim and Eric's Bedtime Stories,Tim and Eric's Bedtime Stories,0,2013,2017,11,"Comedy, Horror",7.8,2640
tt3293184,tvSeries,Penn Zero: Part-Time Hero,Penn Zero: Part-Time Hero,0,2014,2017,22,"Adventure, Animation, Comedy",6.9,2400
tt32932208,tvSeries,Kauza Kramný,Kauza Kramný,0,2024,2024,45,"Crime, Documentary",6.6,27
tt32932523,tvSeries,Worst Ex Ever,Worst Ex Ever,0,2024,,60,"Crime, Documentary",7.3,3126
tt3293566,tvSeries,Killer Contact,Killer Contact,0,2013,,,Reality-TV,1.9,138
tt32937646,tvMiniSeries,Chimp Crazy,Chimp Crazy,0,2024,2024,,"Crime, Documentary",7.3,2564
tt3294136,tvSeries,Magical Warfare,Mahou sensou,0,2014,2014,24,"Action, Animation, Fantasy",5.8,348
tt3294506,tvSeries,Bairi Piya,Bairi Piya,0,2009,2010,20,Drama,6.0,118
tt3294702,tvSeries,Release the Hounds,Release the Hounds,0,2013,2018,,"Action, Adventure, Game-Show",7.1,203
